id,sourceDataset,year,industryLargeClassName,industryMediumClassName,corpName,brandName,franchiseStoreCount,newFranchiseRegistrationCount,contractEndCount,contractCancellationCount,nameChangeCount,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption,hasStartupStats,franchiseFeeAmountRaw,franchiseFeeAmountKrwAssumed,educationFeeAmountRaw,educationFeeAmountKrwAssumed,depositAmountRaw,depositAmountKrwAssumed,otherStartupAmountRaw,otherStartupAmountKrwAssumed,startupTotalAmountRaw,startupTotalAmountKrwAssumed
2025||외식||치킨||(주)경성도성코퍼레이션||경성치킨,brand_franchise_stats,2025,외식,치킨,(주)경성도성코퍼레이션,경성치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,11000,11000000,5000,5000000,121000,121000000,142500,142500000
2025||외식||치킨||(주)계림원푸드||계림원,brand_franchise_stats,2025,외식,치킨,(주)계림원푸드,계림원,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,1650,1650000,10000,10000000,78100,78100000,93050,93050000
2025||외식||치킨||(주)고향통닭||고향통닭,brand_franchise_stats,2025,외식,치킨,(주)고향통닭,고향통닭,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,10000,10000000,53800,53800000,74800,74800000
2025||외식||치킨||(주)코리아델로스케이디||구이쟁이꾼,brand_franchise_stats,2025,외식,치킨,(주)코리아델로스케이디,구이쟁이꾼,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,1650,1650000,1000,1000000,52360,52360000,60510,60510000
2025||외식||치킨||(주)엉터리||국가닭표,brand_franchise_stats,2025,외식,치킨,(주)엉터리,국가닭표,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,3000,3000000,90200,90200000,102000,102000000
2025||외식||치킨||(주)지구당||국대후라이드치킨,brand_franchise_stats,2025,외식,치킨,(주)지구당,국대후라이드치킨,0,0,0,2,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,0,0,1000,1000000,44809,44809000,53509,53509000
2025||외식||치킨||제이에프앤씨||그시절옛날통닭,brand_franchise_stats,2025,외식,치킨,제이에프앤씨,그시절옛날통닭,4,0,0,1,1,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,1100,1100000,2000,2000000,35970,35970000,44570,44570000
2025||외식||서양식||쉐프의연구소||스테이크존,brand_franchise_stats,2025,외식,서양식,쉐프의연구소,스테이크존,47,22,8,23,3,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,1100,1100000,10000,10000000,41800,41800000,58400,58400000
2025||외식||서양식||(주)도리당||스트리트 캠프,brand_franchise_stats,2025,외식,서양식,(주)도리당,스트리트 캠프,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,5000,5000000,69850,69850000,89150,89150000
2025||외식||서양식||(주)스타럭스||스폰티니,brand_franchise_stats,2025,외식,서양식,(주)스타럭스,스폰티니,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,2200,2200000,5000,5000000,277430,277430000,284630,284630000
2025||외식||서양식||아워킬리바(HOUR:CILLIBA)||아워킬리바,brand_franchise_stats,2025,외식,서양식,아워킬리바(HOUR:CILLIBA),아워킬리바,1,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,5000,5000000,64900,64900000,80900,80900000
2025||외식||서양식||(주)놀부||아임유얼파스타,brand_franchise_stats,2025,외식,서양식,(주)놀부,아임유얼파스타,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,550,550000,1100,1100000,1000,1000000,30907,30907000,33557,33557000
2025||외식||서양식||(주)지에이엠||아임타코야끼,brand_franchise_stats,2025,외식,서양식,(주)지에이엠,아임타코야끼,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,1000,1000000,50600,50600000,60400,60400000
2025||외식||분식||도리식탁||도리식탁,brand_franchise_stats,2025,외식,분식,도리식탁,도리식탁,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,3000,3000000,64750,64750000,78750,78750000
2025||외식||분식||(주)더베스트에프앤비||도복희상회,brand_franchise_stats,2025,외식,분식,(주)더베스트에프앤비,도복희상회,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,41250,41250000,52050,52050000
2025||외식||치킨||빅대디에프앤비(F&B)||빅대디 포장마차,brand_franchise_stats,2025,외식,치킨,빅대디에프앤비(F&B),빅대디 포장마차,13,13,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,2000,2000000,39500,39500000,52500,52500000
2025||외식||치킨||빡가네||빡가네두마리치킨,brand_franchise_stats,2025,외식,치킨,빡가네,빡가네두마리치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,1000,1000000,27720,27720000,39720,39720000
2025||외식||치킨||피플피플||사또양념치킨,brand_franchise_stats,2025,외식,치킨,피플피플,사또양념치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,0,0,25300,25300000,34100,34100000
2025||외식||치킨||돈대닥||삼계꿀치킨,brand_franchise_stats,2025,외식,치킨,돈대닥,삼계꿀치킨,3,0,0,0,1,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,1000,1000000,48000,48000000,57800,57800000
2025||외식||치킨||도움||삼억닭강정,brand_franchise_stats,2025,외식,치킨,도움,삼억닭강정,4,4,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,0,0,25300,25300000,30800,30800000
"2025||외식||기타 외식||(주)해피브릿지에프앤씨||루타6,400km",brand_franchise_stats,2025,외식,기타 외식,(주)해피브릿지에프앤씨,"루타6,400km",0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,17600,17600000,3300,3300000,3000,3000000,86900,86900000,110800,110800000
2025||외식||기타 외식||속초킹김밥&도시락||루틴(routine)111,brand_franchise_stats,2025,외식,기타 외식,속초킹김밥&도시락,루틴(routine)111,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,5500,5500000,5000,5000000,77000,77000000,109500,109500000
2025||외식||기타 외식||(주)나도람에프씨||룰루랄라김밥,brand_franchise_stats,2025,외식,기타 외식,(주)나도람에프씨,룰루랄라김밥,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,4400,4400000,4400,4400000,0,0,49060,49060000,57860,57860000
2025||외식||기타 외식||(주)베지왕||르베지왕,brand_franchise_stats,2025,외식,기타 외식,(주)베지왕,르베지왕,1,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,4400,4400000,6600,6600000,5000,5000000,39930,39930000,55930,55930000
2025||외식||기타 외식||㈜리도에프엔비||리도딜리버리,brand_franchise_stats,2025,외식,기타 외식,㈜리도에프엔비,리도딜리버리,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,6600,6600000,5500,5500000,1000,1000000,36300,36300000,49400,49400000
2025||외식||기타 외식||더원||양대감600,brand_franchise_stats,2025,외식,기타 외식,더원,양대감600,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,2000,2000000,192500,192500000,208800,208800000
2025||외식||기타 외식||(주)디쉬업플러스||양대포,brand_franchise_stats,2025,외식,기타 외식,(주)디쉬업플러스,양대포,1,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,10000,10000000,5000,5000000,3000,3000000,84000,84000000,102000,102000000
2025||외식||기타 외식||(주)럭키초이스||양촌리 돈가스,brand_franchise_stats,2025,외식,기타 외식,(주)럭키초이스,양촌리 돈가스,2,2,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,51000,51000000,61800,61800000
2025||외식||기타 외식||서치온||어게인리프레쉬,brand_franchise_stats,2025,외식,기타 외식,서치온,어게인리프레쉬,1,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,2000,2000000,121220,121220000,139720,139720000
2025||외식||기타 외식||(주)써니씨푸드||어마어마해,brand_franchise_stats,2025,외식,기타 외식,(주)써니씨푸드,어마어마해,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,2000,2000000,155100,155100000,173600,173600000
2025||외식||기타 외식||맷셰프||어부네꽃게&순살게장비빔밥,brand_franchise_stats,2025,외식,기타 외식,맷셰프,어부네꽃게&순살게장비빔밥,3,1,7,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,176,176000,10976,10976000
2025||외식||기타 외식||어부홍씨횟집||어부홍씨물회,brand_franchise_stats,2025,외식,기타 외식,어부홍씨횟집,어부홍씨물회,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,10000,10000000,72600,72600000,99100,99100000
2025||외식||기타 외식||언니네||언니네,brand_franchise_stats,2025,외식,기타 외식,언니네,언니네,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,4400,4400000,3000,3000000,47520,47520000,60420,60420000
2025||외식||기타 외식||얼루기||얼루기,brand_franchise_stats,2025,외식,기타 외식,얼루기,얼루기,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,1000,1000000,47300,47300000,64800,64800000
2025||외식||기타 외식||지브라치킨컴퍼니||얼룩말식당,brand_franchise_stats,2025,외식,기타 외식,지브라치킨컴퍼니,얼룩말식당,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,0,0,51700,51700000,62700,62700000
2025||외식||기타 외식||(주)세광그린푸드리테일||엄마네 냉장고,brand_franchise_stats,2025,외식,기타 외식,(주)세광그린푸드리테일,엄마네 냉장고,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,2200,2200000,1100,1100000,2000,2000000,48200,48200000,53500,53500000
2025||외식||기타 외식||엉클존슨부대찌개||엉클존슨부대찌개,brand_franchise_stats,2025,외식,기타 외식,엉클존슨부대찌개,엉클존슨부대찌개,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,5000,5000000,88100,88100000,101900,101900000
